340,0,C4127,N12519,C706,80,6,7,2959
340,0,C529,N17,C3031,N17,1,2,120
340,0,C586,88,C3031,N10958,6,5,362
340,0,C625,389,C3031,N12533,17,1,195
340,0,C706,80,C4127,N12519,6,4,511
340,1,C3173,N48,C1744,N12288,6,3,138
340,11,C3031,N12320,C529,445,6,107,17661
340,11,C3031,N5639,C625,445,6,13,3925
340,11,C529,445,C3031,N12320,6,106,18658
340,11,C625,445,C3031,N5639,6,11,2182
340,56,C5478,443,C25760,N6626,6,35,11763
341,0,C1685,N1,C2387,N9636,6,4,445
341,0,C2387,N9636,C1685,N1,6,6,922
341,10,C700,N12321,C1707,N1,6,6,1191
341,11,C1583,N10637,C1707,N1,6,9,2751
341,34,C3029,N477,C5720,445,6,4,278
341,34,C5720,445,C3029,N477,6,2,186
341,5,C1707,N1,C700,N12321,6,4,2755
341,6,C1707,N1,C1583,N10637,6,6,2978
341,60,C23640,N147,C22112,N147,17,3,282
342,0,C4782,N2244,C5030,443,6,2,92
342,0,C5030,443,C4782,N2244,6,1,46
342,10,C1171,N1577,C1685,N1,6,6,1190
342,10,C3238,N12299,C1685,N1,6,6,1209
342,10,C3880,N12322,C1707,N1,6,9,2250
342,59,C5698,2049,C20101,N460,6,5262,884464
342,6,C1685,N1,C1171,N1577,6,4,2752
342,6,C1685,N1,C3238,N12299,6,4,2748
342,6,C1707,N1,C3880,N12322,6,6,2975
342,6,C5030,443,C5412,N8335,6,6,1527
342,60,C13488,N147,C22112,N147,17,3,282
342,60,C22976,N147,C22112,N147,17,3,282
342,60,C3422,1433,C5756,N143,6,3,138
342,60,C415,N1949,C2588,N20,6,3,138
342,7,C5412,N8335,C5030,443,6,6,1578
343,0,C1432,N12284,C1685,N1,6,5,847
343,0,C1432,N12285,C1685,N1,6,5,847
343,0,C1685,N1,C1432,N12284,6,4,414
343,0,C1685,N1,C1432,N12285,6,4,413
343,0,C20101,N12535,C25374,N1446,17,1,112
343,0,C25374,N1446,C20101,N12535,17,1,148
343,10,C1286,N9092,C1685,N1,6,6,1223
343,10,C29,N4451,C1685,N1,6,6,1222
343,10,C380,N9600,C1707,N1,6,6,1223
343,29,C23679,N44,C14615,N17,1,30,2520
343,5,C1707,N1,C380,N9600,6,4,2755
343,6,C1685,N1,C1286,N9092,6,4,2752
343,6,C1685,N1,C29,N4451,6,4,2752
343,60,C1392,N1953,C2588,N20,6,3,138
343,60,C2588,N20,C1392,N1953,6,3,138
343,9,C1340,N12534,C787,N36,6,3,144
344,0,C2320,N12301,C467,445,6,17,5319
344,0,C2320,N12302,C467,139,6,2,106
344,0,C2320,N12536,C467,88,17,1,198
344,0,C2320,N12537,C467,88,17,1,276
344,0,C2320,N12538,C467,88,17,1,1386
344,0,C2320,N12539,C467,88,17,1,1396
344,0,C2320,N1966,C467,445,6,1,64
344,0,C2519,445,C3427,N1954,6,1,46
344,0,C3427,N1954,C2519,445,6,1,52
344,0,C3582,445,C16080,N1959,6,1,91
344,0,C467,139,C2320,N12302,6,1,60
344,0,C467,445,C2320,N12301,6,15,2561
344,0,C467,445,C2320,N1966,6,1,46
344,0,C467,88,C2320,N12536,17,1,430
344,0,C467,88,C2320,N12537,17,1,1398
344,0,C467,88,C2320,N12538,17,1,1404
344,0,C467,88,C2320,N12539,17,1,1376
344,0,C706,80,C3042,N12547,6,6,4061
344,10,C467,445,C602,N2559,6,9,1654
344,10,C602,N2559,C467,445,6,13,4286
344,36,C2320,N332,C467,445,6,4,700
344,36,C467,445,C2320,N332,6,2,1168
344,60,C3042,N12547,C706,80,6,8,3029
345,0,C1602,137,C4174,137,17,2,156
345,0,C1602,138,C586,138,17,1,207
345,0,C1602,N12548,C586,389,17,1,193
345,0,C1685,N1,C4425,N5012,6,4,410
345,0,C1685,N1,C4425,N5084,6,4,409
345,0,C1707,N1,C2394,N12272,6,4,409
345,0,C1707,N1,C2394,N1811,6,4,410
345,0,C2394,N12272,C1707,N1,6,5,853
345,0,C2394,N1811,C1707,N1,6,5,853
345,0,C247,N1271,C467,389,6,14,4532
345,0,C247,N1272,C529,389,6,8,2399
345,0,C4174,137,C1602,137,17,2,180
345,0,C4425,N5012,C1685,N1,6,5,852
345,0,C4425,N5084,C1685,N1,6,5,852
345,0,C467,389,C247,N1271,6,16,13610
345,0,C467,N17,C4874,N17,1,2,120
345,0,C4874,N44,C467,N17,1,2,120
345,0,C529,389,C247,N1272,6,7,840
345,0,C586,389,C1602,N12548,17,1,193
345,10,C404,N12323,C1685,N1,6,6,1223
345,10,C4803,N246,C1707,N1,6,9,2952
345,10,C489,N10810,C1685,N1,6,6,1223
345,12,C467,445,C4874,N12346,6,15,2418
345,12,C4874,N12346,C467,445,6,17,4347
345,14,C1602,N12297,C586,139,6,13,1531
345,14,C1602,N12342,C586,139,6,14,4279
345,14,C1602,N12344,C586,139,6,12,1507
345,14,C586,139,C1602,N12297,6,11,1667
345,14,C586,139,C1602,N12342,6,11,1365
345,14,C586,139,C1602,N12344,6,10,1562
345,38,C1015,N33,C297,N354,6,2,92
345,39,C247,N12445,C529,445,6,40,10150
345,39,C529,445,C247,N12445,6,35,7367
345,6,C1685,N1,C404,N12323,6,4,2752
345,6,C1685,N1,C489,N10810,6,4,2752
345,6,C1707,N1,C4803,N246,6,6,2975
346,0,C1322,N1990,C457,445,6,1,52
346,0,C1697,N17,C1823,N17,1,1,60
346,0,C1823,N44,C1697,N17,1,1,60
346,0,C457,445,C1322,N1990,6,1,46
346,1,C4967,N5581,C706,80,6,7,2957
346,1,C706,80,C4967,N5581,6,4,511
346,11,C1279,N1385,C612,445,6,13,4233
346,11,C612,445,C1279,N1385,6,9,1653
346,34,C3193,2432,C5721,445,6,4,278
346,34,C5721,445,C3193,2432,6,2,186
346,60,C1193,N893,C2588,N20,6,3,138
346,67,C3173,445,C1332,N1152,6,289,30405
347,0,C2320,137,C4174,137,17,4,384
347,0,C3204,N12135,C528,389,6,13,3049
347,0,C4174,137,C2320,137,17,4,360
347,0,C528,389,C3204,N12135,6,11,5339
347,10,C1150,N12324,C1707,N1,6,6,1223
347,11,C1046,N5279,C1707,N1,6,9,2238
347,3,C24454,137,C4174,137,17,3,288
347,5,C1707,N1,C1150,N12324,6,4,2755
347,60,C257,N1996,C2588,N20,6,3,138
347,60,C2588,N20,C2934,N2001,6,3,138
347,60,C2934,N2001,C2588,N20,6,3,138
347,7,C1707,N1,C1046,N5279,6,6,2979
348,0,C1899,N2012,C5721,445,6,1,46
348,0,C20404,N2003,C5721,445,6,2,148
348,0,C2188,N12572,C529,389,17,1,108
348,0,C2188,N12573,C529,389,17,1,80
348,0,C25515,N12265,C7632,N77,6,1,48
348,0,C457,389,C5760,N12574,17,1,117
348,0,C457,389,C5760,N12575,17,1,191
348,0,C529,389,C2188,N12572,17,1,191
348,0,C529,389,C2188,N12573,17,1,117
348,0,C5721,445,C20404,N2003,6,1,91
348,0,C5760,N12574,C457,389,17,1,80
348,0,C5760,N12575,C457,389,17,1,108
348,10,C1220,N159,C480,N160,6,12,836
348,10,C1393,N7493,C1707,N1,6,6,1223
348,10,C480,N160,C1220,N159,6,8,4687
348,6,C1707,N1,C1393,N7493,6,4,2755
348,60,C17644,N1997,C2588,N20,6,3,138
348,60,C2588,N20,C17644,N1997,6,3,138
349,0,C1654,80,C17592,N10927,6,2,104
349,0,C1754,137,C4174,137,17,2,156
349,0,C1754,138,C586,138,17,1,207
349,0,C1754,N12580,C586,389,17,1,193
349,0,C1796,N12293,C529,88,6,6,1863
349,0,C1796,N12294,C529,88,6,6,1864
349,0,C1796,N12295,C529,88,6,6,1838
349,0,C1796,N12296,C529,88,6,6,1686
349,0,C1796,N12549,C529,389,17,1,194
349,0,C1796,N12550,C467,389,17,1,195
349,0,C1796,N12579,C467,389,17,1,194
349,0,C1796,N5380,C529,88,6,5,549
349,0,C1796,N6553,C529,88,6,5,2728
349,0,C1796,N6619,C529,88,6,6,1694
349,0,C1796,N7800,C529,88,6,6,1850
349,0,C1796,N8319,C529,88,6,4,423
349,0,C2817,N3416,C706,80,6,5,333
349,0,C2817,N3421,C706,80,6,6,389
349,0,C4174,137,C1754,137,17,2,180
349,0,C467,389,C1796,N12550,17,1,193
349,0,C467,389,C1796,N12579,17,1,193
349,0,C529,389,C1796,N12549,17,1,193
349,0,C529,88,C1796,N12293,6,6,1838
349,0,C529,88,C1796,N12294,6,5,428
349,0,C529,88,C1796,N12294,6,6,1818
349,0,C529,88,C1796,N12295,6,6,1786
349,0,C529,88,C1796,N12296,6,6,1698
349,0,C529,88,C1796,N5380,6,5,1777
349,0,C529,88,C1796,N6553,6,5,362
349,0,C529,88,C1796,N6619,6,6,1706
349,0,C529,88,C1796,N7800,6,6,1810
349,0,C529,88,C1796,N8319,6,4,507
349,0,C5474,N2000,C3088,N28,6,2,196
349,0,C586,389,C1754,N12580,17,1,193
349,0,C706,80,C2817,N3416,6,3,460
349,0,C706,80,C2817,N3421,6,5,2658
349,1,C1796,N7799,C467,389,6,11,2905
349,1,C467,389,C1796,N7799,6,8,3168
349,1,C467,389,C1796,N7799,6,9,3220
349,1,C529,88,C1796,N12296,6,6,1698
349,13,C1754,N12366,C586,139,6,12,1507
349,13,C1754,N12367,C586,139,6,14,4295
349,13,C1754,N2337,C586,139,6,13,1531
349,13,C586,139,C1754,N12366,6,10,1562
349,13,C586,139,C1754,N12367,6,11,1294
349,13,C586,139,C1754,N12367,6,12,1411
349,13,C586,139,C1754,N2337,6,10,1559
349,13,C586,139,C1754,N2337,6,11,1667
349,14,C1796,N7797,C528,445,6,13,4348
349,14,C528,445,C1796,N7797,6,9,1905
349,16,C1796,N12368,C467,135,6,11,1612
349,16,C467,135,C1796,N12368,6,8,1288
349,2,C1796,N608,C528,389,6,24,7160
349,2,C528,389,C1796,N608,6,33,35917
349,36,C1796,N12477,C467,N38,6,14,3716
349,36,C467,N38,C1796,N12477,6,11,2124
349,37,C1015,N33,C486,N452,6,2,92
349,64,C4174,137,C194,137,17,9,756
349,65,C22069,N485,C5736,2049,6,359,70204
350,0,C1796,N11591,C467,389,6,14,3774
350,0,C1796,N12297,C529,88,6,6,1849
350,0,C1796,N12303,C529,88,6,6,1849
350,0,C1796,N12330,C467,389,6,10,3149
350,0,C1796,N12331,C467,389,6,10,3149
350,0,C1796,N12333,C529,88,6,6,1849
350,0,C1796,N3167,C467,389,6,10,3149
350,0,C1796,N3168,C467,389,6,10,3149
350,0,C1971,N12187,C706,80,6,1,46
350,0,C3137,N8360,C706,80,6,1,46
350,0,C3959,N12186,C706,80,6,1,46
350,0,C4174,137,C679,137,17,1,90
350,0,C467,389,C1796,N11591,6,13,7027
350,0,C467,389,C1796,N12330,6,9,1901
350,0,C467,389,C1796,N12331,6,9,1911
350,0,C467,389,C1796,N3167,6,9,1901
350,0,C467,389,C1796,N3168,6,9,1911
350,0,C4911,N44,C529,N17,1,2,120
350,0,C529,88,C1796,N12297,6,6,1808
350,0,C529,88,C1796,N12303,6,6,1808
350,0,C529,88,C1796,N12333,6,6,1808
350,0,C529,N17,C4911,N17,1,2,120
350,0,C679,137,C4174,137,17,1,78
350,10,C2945,N1613,C1707,N1,6,6,1222
350,10,C480,N160,C721,N213,6,8,4687
350,10,C721,N213,C480,N160,6,12,836
350,12,C4911,N5218,C529,445,6,17,4347
350,12,C529,445,C4911,N5218,6,15,2418
350,13,C1796,N12344,C586,445,6,13,4361
350,13,C586,445,C1796,N12344,6,9,2359
350,38,C1796,N12342,C612,445,6,108,25471
350,38,C612,445,C1796,N12342,6,103,39620
350,38,C612,445,C1796,N12342,6,107,41696
350,6,C1707,N1,C2945,N1613,6,4,2755
350,67,C2390,N7735,C585,445,6,2365,282635
350,9,C1822,N12576,C3319,N46,6,3,144
350,9,C1822,N5733,C2486,N46,6,3,144
351,0,C11573,111,C5736,N12578,17,1,56
351,0,C1173,445,C379,N2048,6,1,46
351,0,C1796,N12581,C467,389,17,1,238
351,0,C25515,N289,C7632,N77,6,1,48
351,0,C379,N2048,C1173,445,6,1,52
351,0,C457,N17,C4907,N17,1,2,120
351,0,C467,389,C1796,N12581,17,1,193
351,0,C467,88,C4907,N8854,17,1,1391
351,0,C4907,N44,C457,N17,1,2,120
351,0,C4907,N8854,C467,88,17,1,1396
351,0,C5736,N12578,C11573,111,17,1,84
351,0,C706,80,C113,N12577,6,4,515
351,12,C457,445,C4907,N12300,6,15,2418
351,12,C4907,N12300,C457,445,6,16,4307
351,24,C1295,N12438,C1685,N1,6,23051,1060489
351,24,C1685,N1,C1295,N12438,6,43464,60410582
351,24,C1685,N1,C1295,N12438,6,43539,60514832
351,60,C113,N12577,C706,80,6,8,3014
352,0,C1770,N17,C1823,N17,1,1,60
352,0,C1823,N44,C1770,N17,1,1,60
352,0,C20510,N2852,C7632,N77,6,1,48
352,0,C20510,N2856,C7632,N77,6,1,48
352,0,C2511,445,C707,N2049,6,1,46
352,0,C3173,N48,C1554,N2072,6,1,52
352,0,C3990,N9833,C706,80,6,1,46
352,0,C707,N2049,C2511,445,6,1,52
352,1,C3173,N48,C1554,N12317,6,3,138
352,10,C2629,N12356,C1707,N1,6,6,1219
352,13,C930,N8403,C585,445,6,18,4433
352,20,C3173,135,C1554,N7526,6,8,1140
352,6,C1707,N1,C2629,N12356,6,4,2752
353,0,C771,138,C586,138,17,1,208
353,1,C1506,N12329,C1707,N1,6,9,3004
353,1,C1707,N1,C1506,N12329,6,8,3294
353,1,C3173,N48,C1332,N12357,6,3,138
353,14,C3173,135,C1332,N12380,6,6,716
353,3,C4174,137,C771,137,17,2,180
353,3,C771,137,C4174,137,17,2,156
353,4,C1685,N1,C2659,N12345,6,6,3067
353,4,C2659,N12345,C1685,N1,6,7,1888
353,9,C24450,N1171,C3349,N3807,6,3,152
353,9,C3538,N10593,C3935,N46,6,3,144
353,9,C3688,N12590,C4116,N46,6,3,144
353,9,C3851,1433,C8490,N243,6,3,144
354,0,C1506,N12332,C1707,N1,6,5,856
354,0,C1654,80,C17592,N12595,6,2,329
354,0,C1700,N12200,C612,N197,6,2,92
354,0,C1700,N6742,C612,135,6,2,92
354,0,C1707,N1,C1506,N12332,6,4,414
354,0,C612,135,C1700,N6742,6,2,92
354,0,C612,N197,C1700,N12200,6,2,92
354,1,C1707,N1,C4674,N12347,6,4,409
354,1,C3173,N48,C1332,N357,6,3,138
354,1,C4674,N12347,C1707,N1,6,5,853
354,10,C1506,N12370,C1707,N1,6,7,2101
354,15,C2109,445,C2461,N1773,6,9,1653
354,15,C2461,N1773,C2109,445,6,13,4220
354,6,C1707,N1,C1506,N12370,6,4,322
354,70,C5736,2049,C22069,N485,6,329,55368
354,71,C3173,445,C1538,N1150,6,318,33443
354,9,C3688,N12591,C24735,N46,6,3,144
355,0,C1707,N1,C4674,N12348,6,4,410
355,0,C2109,389,C5661,N12592,17,1,193
355,0,C2109,389,C5661,N12593,17,1,117
355,0,C4674,N12348,C1707,N1,6,5,853
355,0,C5637,N12594,C612,389,17,1,80
355,0,C5661,N12592,C2109,389,17,1,108
355,0,C5661,N12593,C2109,389,17,1,80
355,0,C612,389,C5637,N12594,17,1,117
355,1,C3173,N48,C1185,N12349,6,3,138
355,1,C3173,N48,C1554,N12350,6,3,138
355,10,C1670,N12597,C3371,N46,6,3,144
355,11,C1866,N12392,C1707,N1,6,9,2815
355,13,C3173,135,C1185,N2434,6,6,716
355,7,C1707,N1,C1866,N12392,6,6,2979
356,0,C2109,389,C5661,N12628,17,1,117
356,0,C26737,445,C5919,N5445,6,4,190
356,0,C5637,N12630,C612,389,17,1,80
356,0,C5661,N12628,C2109,389,17,1,80
356,0,C586,389,C771,N12629,17,1,193
356,0,C771,N12629,C586,389,17,1,194
356,1,C3173,N48,C1185,N12351,6,3,138
356,1,C5919,N5445,C26737,445,6,5,367
356,11,C1065,445,C1119,N2533,6,9,1653
356,11,C1119,N2533,C1065,445,6,13,4217
356,11,C1555,N3280,C1707,N1,6,9,2270
356,13,C586,139,C771,N12393,6,11,1667
356,13,C586,139,C771,N12395,6,10,1562
356,13,C586,139,C771,N12396,6,12,1411
356,13,C771,N12393,C586,139,6,13,1533
356,13,C771,N12395,C586,139,6,12,1509
356,13,C771,N12396,C586,139,6,14,4347
356,59,C20101,N12596,C25374,N1446,17,4,336
356,59,C25374,N1446,C20101,N12596,17,4,224
356,6,C1707,N1,C1555,N3280,6,6,2979
356,66,C5736,2049,C11573,N250,6,237,39928
357,0,C1685,N1,C2659,N12352,6,4,414
357,0,C2659,N12352,C1685,N1,6,5,856
357,0,C26737,445,C5919,N5447,6,4,190
357,0,C5919,N5447,C26737,445,6,5,367
357,0,C612,389,C5637,N12630,17,1,117
357,0,C706,80,C2466,N7016,6,4,515
357,10,C1185,N12399,C1685,N1,6,6,1222
357,10,C128,N12400,C1707,N1,6,6,1222
357,10,C1954,N12369,C1707,N1,6,6,1219
357,13,C1130,N12428,C529,445,6,13,4217
357,13,C529,445,C1130,N12428,6,9,1653
357,5,C1707,N1,C128,N12400,6,4,2755
357,5,C1707,N1,C1954,N12369,6,4,2751
357,6,C1685,N1,C1185,N12399,6,4,2752
357,60,C2466,N7016,C706,80,6,8,3033
357,9,C3538,N10595,C3971,N46,6,3,144
358,0,C26737,445,C5919,N5985,6,4,190
358,0,C4110,N5513,C706,80,6,1,46
358,0,C4920,137,C898,137,17,2,180
358,0,C586,389,C898,N12631,17,1,193
358,0,C5919,N5985,C26737,445,6,5,367
358,0,C898,137,C4920,137,17,2,156
358,0,C898,138,C586,138,17,1,209
358,0,C898,N12631,C586,389,17,1,195
358,1,C26737,445,C5919,N5904,6,4,190
358,1,C3173,N48,C1554,N12358,6,3,138
358,1,C5919,N5904,C26737,445,6,5,367
358,12,C586,139,C898,N12419,6,11,1365
358,12,C586,139,C898,N12420,6,11,1667
358,12,C586,139,C898,N5593,6,10,1562
358,12,C898,N12419,C586,139,6,14,4383
358,12,C898,N12420,C586,139,6,13,1535
358,12,C898,N5593,C586,139,6,12,1512
358,13,C3282,N6764,C612,445,6,13,4233
358,13,C612,445,C3282,N6764,6,9,1653
358,38,C1015,N33,C2657,N559,6,2,92
358,60,C2300,N253,C5721,445,6,244,85449
358,60,C2855,N696,C12484,161,17,4,428
358,61,C8553,N877,C2588,N20,6,5,263
359,0,C26737,445,C5919,N1309,6,4,190
359,0,C274,N9169,C528,445,6,1,52
359,0,C528,445,C274,N9169,6,1,46
359,0,C5771,N7294,C585,139,6,1,46
359,0,C706,80,C3068,N12633,6,4,511
359,1,C3068,N12633,C706,80,6,7,2953
359,1,C5919,N1309,C26737,445,6,5,367
359,10,C4915,N1157,C2588,N20,6,5,394
359,10,C702,N11391,C1685,N1,6,6,1191
359,12,C1000,N12421,C625,445,6,13,4236
359,12,C625,445,C1000,N12421,6,9,1653
359,55,C1156,N811,C2588,N20,6,5,402
359,55,C2588,N20,C1156,N811,6,4,466
359,6,C1685,N1,C702,N11391,6,4,2752
359,60,C1336,N355,C2588,N20,6,3,138
359,60,C1526,N2141,C2588,N20,6,4,184
359,60,C15930,N881,C2588,N20,6,4,210
359,60,C2056,N1571,C2588,N20,6,3,138
359,60,C2293,N41,C2588,N20,6,3,138
359,60,C2588,N20,C15930,N19,6,3,158
359,60,C2588,N20,C2056,N1571,6,3,138
359,60,C2588,N20,C2293,N41,6,3,138
359,60,C2588,N20,C25536,N886,6,3,138
359,60,C2588,N20,C396,N32,6,3,158
359,60,C2588,N20,C788,N145,6,3,138
359,60,C2588,N20,C846,N444,6,4,184
359,60,C2588,N20,C940,N53,6,3,138
359,60,C396,N32,C2588,N20,6,3,157
359,60,C788,N145,C2588,N20,6,3,138
359,60,C846,N444,C2588,N20,6,4,184
359,60,C940,N53,C2588,N20,6,3,138
359,9,C1340,N12632,C787,N36,6,3,144
360,0,C1131,N12340,C1685,N1,6,5,847
360,0,C1131,N9333,C1685,N1,6,5,847
360,0,C1685,N1,C1131,N12340,6,4,413
360,0,C1685,N1,C1131,N9333,6,4,414
360,0,C1685,N1,C5500,N1241,6,4,413
360,0,C1685,N1,C5500,N1281,6,4,414
360,0,C18261,443,C2270,N12341,6,9,1620
360,0,C18261,443,C2270,N12343,6,9,1662
360,0,C2270,N12341,C18261,443,6,11,1330
360,0,C2270,N12343,C18261,443,6,11,1331
360,0,C26737,445,C5919,N1422,6,3,138
360,0,C26737,445,C5919,N1422,6,4,190
360,0,C5500,N1241,C1685,N1,6,5,847
360,0,C5500,N1281,C1685,N1,6,5,847
360,0,C5919,N1422,C26737,445,6,5,367
360,10,C1685,N1,C414,N10130,6,4,2752
360,10,C1906,N4852,C1707,N1,6,6,1191
360,14,C414,N10130,C1685,N1,6,6,1223
360,24,C231,N454,C4651,N9948,6,79,42292
360,24,C4651,N9948,C231,N454,6,114,123210
360,5,C1707,N1,C1906,N4852,6,4,2760
360,55,C24450,137,C4920,137,17,12,990
360,9,C3871,N12640,C23147,N342,6,3,144
361,0,C17,N813,C1883,445,6,1,52
361,0,C1883,445,C17,N813,6,1,46
361,0,C26737,445,C5919,N1423,6,4,190
361,0,C5919,N1423,C26737,445,6,5,367
361,1,C26737,445,C5919,N1312,6,5,236
361,1,C3173,N48,C1554,N12378,6,3,138
361,1,C5919,N1312,C26737,445,6,5,367
361,10,C113,N12394,C1685,N1,6,6,1222
361,10,C528,445,C1433,N12641,6,9,1653
361,11,C3068,N2584,C1685,N1,6,9,2995
361,11,C4915,N9054,C1685,N1,6,9,2807
361,12,C22442,N3071,C359,N337,6,17,2691
361,12,C359,N337,C22442,N3071,6,10,1450
361,17,C1707,N1,C2321,N9277,6,48489,67389817
361,17,C1707,N1,C2321,N9277,6,48586,67524647
361,17,C2321,N9277,C1707,N1,6,25726,1183549
361,6,C1685,N1,C113,N12394,6,4,2752
361,60,C4254,N24,C5720,445,6,20,2440
361,60,C5720,445,C4254,N24,6,18,1552
361,7,C1685,N1,C3068,N2584,6,6,2972
361,7,C1685,N1,C4915,N9054,6,6,2976
361,72,C3173,445,C1554,N1151,6,318,33443
362,0,C1685,N1,C17276,N3895,6,4,372
362,0,C1707,N1,C17276,N3905,6,4,376
362,0,C1707,N1,C782,N12397,6,4,413
362,0,C1707,N1,C782,N12398,6,4,414
362,0,C17276,N3895,C1685,N1,6,6,430
362,0,C17276,N3905,C1707,N1,6,6,430
362,0,C22529,389,C368,N12645,17,1,204
362,0,C26737,445,C5919,N1297,6,4,190
362,0,C782,N12397,C1707,N1,6,5,856
362,0,C782,N12398,C1707,N1,6,5,856
362,0,C8177,N1740,C7632,N77,6,1,48
362,10,C1243,N12415,C1685,N1,6,9,2969
362,10,C2966,N12386,C1685,N1,6,9,2987
362,10,C3465,N3885,C1707,N1,6,9,3598
362,5,C1685,N1,C1243,N12415,6,6,2972
362,6,C1685,N1,C2966,N12386,6,6,2972
362,6,C1707,N1,C3465,N3885,6,6,2976
362,60,C23382,N916,C5736,2049,6,12,1536
362,60,C2588,N20,C770,N895,6,3,138
362,60,C5736,2049,C23382,N916,6,6,968
362,60,C770,N895,C2588,N20,6,3,138
362,8,C5919,N1297,C26737,445,6,5,367
363,0,C1685,N1,C17276,N3910,6,5,2694
363,0,C17276,N3910,C1685,N1,6,7,1272
363,0,C2095,137,C4174,137,17,2,156
363,0,C2095,138,C586,138,17,1,206
363,0,C2095,N5613,C586,389,17,1,192
363,0,C4174,137,C2095,137,17,2,180
363,0,C586,389,C2095,N5613,17,1,193
363,10,C382,N12403,C1685,N1,6,6,1213
363,11,C4866,N12422,C1685,N1,6,9,2907
363,17,C2095,N4993,C586,139,6,12,1505
363,17,C2095,N5089,C586,139,6,17,4725
363,17,C2095,N5098,C586,139,6,16,1899
363,17,C586,139,C2095,N4993,6,10,1562
363,17,C586,139,C2095,N5089,6,13,1599
363,17,C586,139,C2095,N5098,6,13,1883
363,6,C1685,N1,C382,N12403,6,4,2752
363,61,C3640,445,C1294,N879,6,3,237
363,7,C1685,N1,C4866,N12422,6,6,2976
363,9,C2986,N10066,C24735,N46,6,3,152
363,9,C2986,N10496,C3935,N46,6,3,152
363,9,C2986,N12642,C128,N46,6,3,152
363,9,C2986,N12643,C4116,N46,6,3,152
363,9,C2986,N12644,C3971,N46,6,3,152
363,9,C2986,N12646,C3371,N46,6,3,152
363,9,C2986,N12647,C3469,N46,6,3,152
363,9,C2986,N12648,C4847,N46,6,3,152
364,0,C1056,445,C379,N2212,6,1,46
364,0,C379,N2212,C1056,445,6,1,52
364,0,C457,389,C4592,N12680,17,1,117
364,0,C4592,N12680,C457,389,17,1,80
364,0,C5736,445,C893,N2210,6,1,46
364,0,C706,80,C1970,N9140,6,4,515
364,0,C893,N2210,C5736,445,6,1,46
364,14,C1065,445,C1420,N12435,6,9,1654
364,14,C1420,N12435,C1065,445,6,13,4209
364,34,C4468,N918,C5721,445,6,4,278
364,34,C5721,445,C4468,N918,6,2,186
364,38,C1015,N33,C2912,N786,6,2,92
364,60,C1970,N9140,C706,80,6,8,2978
364,60,C2670,N1950,C18963,161,17,4,424
365,0,C15930,N10145,C2588,N20,6,5,272
365,0,C1685,N1,C17276,N3911,6,4,445
365,0,C1700,N12201,C5030,443,6,2,92
365,0,C17276,N3911,C1685,N1,6,6,932
365,0,C2588,N20,C15930,N10145,6,3,168
365,0,C26737,80,C5919,N6877,6,2,92
365,0,C457,389,C5611,N12681,17,1,191
365,0,C457,389,C5611,N12684,17,1,117
365,0,C5030,443,C1700,N12201,6,1,46
365,0,C5611,N12681,C457,389,17,1,108
365,0,C5611,N12684,C457,389,17,1,80
365,1,C3910,N8988,C706,80,6,7,2957
365,1,C5919,N6877,C26737,80,6,3,152
365,1,C706,80,C3910,N8988,6,4,511
365,10,C142,N12424,C1707,N1,6,6,1213
365,11,C5253,N12423,C1707,N1,6,9,2970
365,6,C1707,N1,C142,N12424,6,4,2755
365,62,C5478,443,C25760,N6693,6,44,15291
365,7,C1707,N1,C5253,N12423,6,6,2975
366,0,C1065,389,C2475,N12414,6,6,620
366,0,C11573,111,C5736,N12683,17,1,56
366,0,C2270,N12401,C5721,22,6,22,3428
366,0,C2475,N11793,C586,N901,6,7,1875
366,0,C2475,N12414,C1065,389,6,7,1875
366,0,C26737,80,C5919,N6877,6,1,46
366,0,C2957,N29,C366,445,6,1,52
366,0,C366,445,C2957,N29,6,1,46
366,0,C4174,137,C590,137,17,2,180
366,0,C4407,N1042,C1273,N1043,6,1,52
366,0,C5474,N441,C1841,N28,6,4,654
366,0,C5721,22,C2270,N12401,6,23,9758
366,0,C5736,N12683,C11573,111,17,1,84
366,0,C586,389,C590,N12682,17,1,193
366,0,C586,N901,C2475,N11793,6,5,389
366,0,C586,N901,C2475,N11793,6,6,620
366,0,C590,137,C4174,137,17,2,156
366,0,C590,138,C586,138,17,1,207
366,0,C590,N12682,C586,389,17,1,193
366,0,C706,80,C972,N4037,6,4,515
366,11,C2827,N4874,C529,445,6,13,4233
366,11,C529,445,C2827,N4874,6,9,1653
366,11,C586,139,C590,N12457,6,10,1562
366,11,C586,139,C590,N6355,6,11,1667
366,11,C586,139,C590,N6844,6,12,1411
366,11,C590,N12457,C586,139,6,12,1507
366,11,C590,N6355,C586,139,6,13,1531
366,11,C590,N6844,C586,139,6,15,4325
366,13,C1358,N12429,C1707,N1,6,9,2868
366,2,C2270,N12404,C5721,22,6,20,3356
366,2,C5721,22,C2270,N12404,6,18,2442
366,5,C1065,389,C1095,N1056,6,12,7356
366,5,C1095,N1056,C1065,389,6,21,6098
366,60,C972,N4037,C706,80,6,8,3009
366,8,C1707,N1,C1358,N12429,6,6,2979
367,0,C4367,1314,C706,80,6,1,46
367,20,C467,135,C5279,N3889,6,5,520
367,20,C467,N38,C5279,N4585,6,5,532
367,20,C5279,N3889,C467,135,6,7,540
367,20,C5279,N4585,C467,N38,6,7,627
